chromosome	chrom	start0	end	cluster_id	seq_id	width	strand
SUPER_1	SUPER_1	156770	156958	cluster_22686	mistletoe_SUPER_1_TRASH_000000832	188	-
SUPER_1	SUPER_1	159410	159598	cluster_22686	mistletoe_SUPER_1_TRASH_000000846	188	-
SUPER_1	SUPER_1	162056	162244	cluster_22686	mistletoe_SUPER_1_TRASH_000000860	188	-
SUPER_1	SUPER_1	164697	164885	cluster_22686	mistletoe_SUPER_1_TRASH_000000874	188	-
SUPER_1	SUPER_1	167338	167526	cluster_22686	mistletoe_SUPER_1_TRASH_000000888	188	-
SUPER_1	SUPER_1	169979	170167	cluster_22686	mistletoe_SUPER_1_TRASH_000000902	188	-
SUPER_1	SUPER_1	172620	172808	cluster_22686	mistletoe_SUPER_1_TRASH_000000916	188	-
SUPER_1	SUPER_1	175259	175447	cluster_22686	mistletoe_SUPER_1_TRASH_000000930	188	-
SUPER_1	SUPER_1	177899	178087	cluster_22686	mistletoe_SUPER_1_TRASH_000000944	188	-
SUPER_1	SUPER_1	180538	180726	cluster_22686	mistletoe_SUPER_1_TRASH_000000958	188	-
SUPER_1	SUPER_1	183178	183366	cluster_22686	mistletoe_SUPER_1_TRASH_000000972	188	-
SUPER_1	SUPER_1	185818	186006	cluster_22686	mistletoe_SUPER_1_TRASH_000000986	188	-
SUPER_1	SUPER_1	188458	188646	cluster_22686	mistletoe_SUPER_1_TRASH_000001000	188	-
SUPER_1	SUPER_1	191098	191286	cluster_22686	mistletoe_SUPER_1_TRASH_000001014	188	-
SUPER_1	SUPER_1	193737	193925	cluster_22686	mistletoe_SUPER_1_TRASH_000001028	188	-
SUPER_1	SUPER_1	196376	196564	cluster_22686	mistletoe_SUPER_1_TRASH_000001042	188	-
SUPER_1	SUPER_1	199015	199203	cluster_22686	mistletoe_SUPER_1_TRASH_000001056	188	-
SUPER_1	SUPER_1	201654	201842	cluster_22686	mistletoe_SUPER_1_TRASH_000001070	188	-
SUPER_1	SUPER_1	204293	204481	cluster_22686	mistletoe_SUPER_1_TRASH_000001084	188	-
SUPER_1	SUPER_1	206932	207120	cluster_22686	mistletoe_SUPER_1_TRASH_000001098	188	-
SUPER_1	SUPER_1	209571	209759	cluster_22686	mistletoe_SUPER_1_TRASH_000001112	188	-
SUPER_1	SUPER_1	212211	212399	cluster_22686	mistletoe_SUPER_1_TRASH_000001126	188	-
SUPER_1	SUPER_1	214853	215041	cluster_22686	mistletoe_SUPER_1_TRASH_000001140	188	-
SUPER_1	SUPER_1	217496	217684	cluster_22686	mistletoe_SUPER_1_TRASH_000001154	188	-
SUPER_1	SUPER_1	220135	220323	cluster_22686	mistletoe_SUPER_1_TRASH_000001168	188	-
SUPER_1	SUPER_1	222776	222964	cluster_22686	mistletoe_SUPER_1_TRASH_000001182	188	-
SUPER_1	SUPER_1	225419	225607	cluster_22686	mistletoe_SUPER_1_TRASH_000001196	188	-
SUPER_1	SUPER_1	228060	228248	cluster_22686	mistletoe_SUPER_1_TRASH_000001210	188	-
SUPER_1	SUPER_1	230703	230891	cluster_22686	mistletoe_SUPER_1_TRASH_000001224	188	-
SUPER_1	SUPER_1	233343	233531	cluster_22686	mistletoe_SUPER_1_TRASH_000001238	188	-
SUPER_1	SUPER_1	235982	236170	cluster_22686	mistletoe_SUPER_1_TRASH_000001252	188	-
SUPER_1	SUPER_1	238623	238811	cluster_22686	mistletoe_SUPER_1_TRASH_000001266	188	-
SUPER_1	SUPER_1	241263	241451	cluster_22686	mistletoe_SUPER_1_TRASH_000001280	188	-
SUPER_1	SUPER_1	243903	244091	cluster_22686	mistletoe_SUPER_1_TRASH_000001294	188	-
SUPER_1	SUPER_1	246544	246732	cluster_22686	mistletoe_SUPER_1_TRASH_000001308	188	-
SUPER_1	SUPER_1	249185	249373	cluster_22686	mistletoe_SUPER_1_TRASH_000001322	188	-
SUPER_1	SUPER_1	251827	252015	cluster_22686	mistletoe_SUPER_1_TRASH_000001336	188	-
SUPER_1	SUPER_1	254466	254654	cluster_22686	mistletoe_SUPER_1_TRASH_000001350	188	-
SUPER_1	SUPER_1	257105	257293	cluster_22686	mistletoe_SUPER_1_TRASH_000001364	188	-
SUPER_1	SUPER_1	259744	259932	cluster_22686	mistletoe_SUPER_1_TRASH_000001378	188	-
SUPER_1	SUPER_1	262384	262572	cluster_22686	mistletoe_SUPER_1_TRASH_000001392	188	-
SUPER_1	SUPER_1	265023	265211	cluster_22686	mistletoe_SUPER_1_TRASH_000001406	188	-
SUPER_1	SUPER_1	267663	267851	cluster_22686	mistletoe_SUPER_1_TRASH_000001420	188	-
SUPER_1	SUPER_1	270303	270491	cluster_22686	mistletoe_SUPER_1_TRASH_000001434	188	-
SUPER_1	SUPER_1	272943	273131	cluster_22686	mistletoe_SUPER_1_TRASH_000001448	188	-
SUPER_1	SUPER_1	275585	275773	cluster_22686	mistletoe_SUPER_1_TRASH_000001462	188	-
SUPER_1	SUPER_1	278226	278414	cluster_22686	mistletoe_SUPER_1_TRASH_000001476	188	-
SUPER_1	SUPER_1	280865	281053	cluster_22686	mistletoe_SUPER_1_TRASH_000001490	188	-
SUPER_1	SUPER_1	283505	283693	cluster_22686	mistletoe_SUPER_1_TRASH_000001504	188	-
SUPER_1	SUPER_1	286145	286333	cluster_22686	mistletoe_SUPER_1_TRASH_000001518	188	-
SUPER_1	SUPER_1	288783	288971	cluster_22686	mistletoe_SUPER_1_TRASH_000001532	188	-
SUPER_1	SUPER_1	291427	291615	cluster_22686	mistletoe_SUPER_1_TRASH_000001546	188	-
SUPER_1	SUPER_1	294068	294256	cluster_22686	mistletoe_SUPER_1_TRASH_000001560	188	-
SUPER_1	SUPER_1	296709	296897	cluster_22686	mistletoe_SUPER_1_TRASH_000001574	188	-
SUPER_1	SUPER_1	299350	299538	cluster_22686	mistletoe_SUPER_1_TRASH_000001588	188	-
SUPER_1	SUPER_1	301991	302179	cluster_22686	mistletoe_SUPER_1_TRASH_000001602	188	-
SUPER_1	SUPER_1	304633	304821	cluster_22686	mistletoe_SUPER_1_TRASH_000001616	188	-
SUPER_1	SUPER_1	307274	307462	cluster_22686	mistletoe_SUPER_1_TRASH_000001630	188	-
SUPER_1	SUPER_1	309914	310102	cluster_22686	mistletoe_SUPER_1_TRASH_000001644	188	-
SUPER_1	SUPER_1	312554	312742	cluster_22686	mistletoe_SUPER_1_TRASH_000001658	188	-
SUPER_1	SUPER_1	315194	315382	cluster_22686	mistletoe_SUPER_1_TRASH_000001672	188	-
SUPER_1	SUPER_1	317834	318022	cluster_22686	mistletoe_SUPER_1_TRASH_000001686	188	-
SUPER_1	SUPER_1	320473	320661	cluster_22686	mistletoe_SUPER_1_TRASH_000001700	188	-
SUPER_1	SUPER_1	323113	323301	cluster_22686	mistletoe_SUPER_1_TRASH_000001714	188	-
SUPER_1	SUPER_1	325753	325941	cluster_22686	mistletoe_SUPER_1_TRASH_000001728	188	-
SUPER_1	SUPER_1	328392	328580	cluster_22686	mistletoe_SUPER_1_TRASH_000001742	188	-
SUPER_1	SUPER_1	331035	331223	cluster_22686	mistletoe_SUPER_1_TRASH_000001756	188	-
SUPER_1	SUPER_1	333674	333862	cluster_22686	mistletoe_SUPER_1_TRASH_000001770	188	-
SUPER_1	SUPER_1	336314	336502	cluster_22686	mistletoe_SUPER_1_TRASH_000001784	188	-
SUPER_1	SUPER_1	338956	339144	cluster_22686	mistletoe_SUPER_1_TRASH_000001798	188	-
SUPER_1	SUPER_1	341596	341784	cluster_22686	mistletoe_SUPER_1_TRASH_000001812	188	-
SUPER_1	SUPER_1	344237	344425	cluster_22686	mistletoe_SUPER_1_TRASH_000001826	188	-
SUPER_1	SUPER_1	346877	347065	cluster_22686	mistletoe_SUPER_1_TRASH_000001840	188	-
SUPER_1	SUPER_1	349516	349704	cluster_22686	mistletoe_SUPER_1_TRASH_000001854	188	-
SUPER_1	SUPER_1	352156	352344	cluster_22686	mistletoe_SUPER_1_TRASH_000001868	188	-
SUPER_1	SUPER_1	354795	354983	cluster_22686	mistletoe_SUPER_1_TRASH_000001882	188	-
SUPER_1	SUPER_1	357435	357623	cluster_22686	mistletoe_SUPER_1_TRASH_000001896	188	-
SUPER_1	SUPER_1	360077	360265	cluster_22686	mistletoe_SUPER_1_TRASH_000001910	188	-
SUPER_1	SUPER_1	362718	362906	cluster_22686	mistletoe_SUPER_1_TRASH_000001924	188	-
SUPER_1	SUPER_1	365362	365550	cluster_22686	mistletoe_SUPER_1_TRASH_000001938	188	-
SUPER_1	SUPER_1	368005	368193	cluster_22686	mistletoe_SUPER_1_TRASH_000001952	188	-
SUPER_1	SUPER_1	370646	370834	cluster_22686	mistletoe_SUPER_1_TRASH_000001966	188	-
SUPER_1	SUPER_1	373287	373475	cluster_22686	mistletoe_SUPER_1_TRASH_000001980	188	-
SUPER_1	SUPER_1	375931	376119	cluster_22686	mistletoe_SUPER_1_TRASH_000001994	188	-
SUPER_1	SUPER_1	378573	378761	cluster_22686	mistletoe_SUPER_1_TRASH_000002008	188	-
SUPER_1	SUPER_1	381209	381397	cluster_22686	mistletoe_SUPER_1_TRASH_000002022	188	-
SUPER_1	SUPER_1	383851	384039	cluster_22686	mistletoe_SUPER_1_TRASH_000002036	188	-
SUPER_1	SUPER_1	386493	386681	cluster_22686	mistletoe_SUPER_1_TRASH_000002050	188	-
SUPER_1	SUPER_1	389135	389323	cluster_22686	mistletoe_SUPER_1_TRASH_000002064	188	-
SUPER_1	SUPER_1	391777	391965	cluster_22686	mistletoe_SUPER_1_TRASH_000002078	188	-
SUPER_1	SUPER_1	394417	394605	cluster_22686	mistletoe_SUPER_1_TRASH_000002092	188	-
SUPER_1	SUPER_1	397059	397247	cluster_22686	mistletoe_SUPER_1_TRASH_000002106	188	-
SUPER_1	SUPER_1	399703	399891	cluster_22686	mistletoe_SUPER_1_TRASH_000002120	188	-
SUPER_1	SUPER_1	402345	402533	cluster_22686	mistletoe_SUPER_1_TRASH_000002134	188	-
SUPER_1	SUPER_1	404987	405175	cluster_22686	mistletoe_SUPER_1_TRASH_000002148	188	-
SUPER_1	SUPER_1	407626	407814	cluster_22686	mistletoe_SUPER_1_TRASH_000002162	188	-
SUPER_1	SUPER_1	410265	410453	cluster_22686	mistletoe_SUPER_1_TRASH_000002176	188	-
SUPER_1	SUPER_1	412904	413092	cluster_22686	mistletoe_SUPER_1_TRASH_000002190	188	-
SUPER_1	SUPER_1	415543	415731	cluster_22686	mistletoe_SUPER_1_TRASH_000002204	188	-
SUPER_1	SUPER_1	418182	418370	cluster_22686	mistletoe_SUPER_1_TRASH_000002218	188	-
SUPER_1	SUPER_1	420821	421009	cluster_22686	mistletoe_SUPER_1_TRASH_000002232	188	-
SUPER_1	SUPER_1	423465	423653	cluster_22686	mistletoe_SUPER_1_TRASH_000002246	188	-
SUPER_1	SUPER_1	426109	426297	cluster_22686	mistletoe_SUPER_1_TRASH_000002260	188	-
SUPER_1	SUPER_1	428748	428936	cluster_22686	mistletoe_SUPER_1_TRASH_000002274	188	-
SUPER_1	SUPER_1	431392	431580	cluster_22686	mistletoe_SUPER_1_TRASH_000002288	188	-
SUPER_1	SUPER_1	434036	434224	cluster_22686	mistletoe_SUPER_1_TRASH_000002302	188	-
SUPER_1	SUPER_1	436678	436866	cluster_22686	mistletoe_SUPER_1_TRASH_000002316	188	-
SUPER_1	SUPER_1	439321	439509	cluster_22686	mistletoe_SUPER_1_TRASH_000002330	188	-
SUPER_1	SUPER_1	441962	442150	cluster_22686	mistletoe_SUPER_1_TRASH_000002344	188	-
SUPER_1	SUPER_1	444604	444792	cluster_22686	mistletoe_SUPER_1_TRASH_000002358	188	-
SUPER_1	SUPER_1	447244	447432	cluster_22686	mistletoe_SUPER_1_TRASH_000002372	188	-
SUPER_1	SUPER_1	449884	450072	cluster_22686	mistletoe_SUPER_1_TRASH_000002386	188	-
SUPER_1	SUPER_1	452524	452712	cluster_22686	mistletoe_SUPER_1_TRASH_000002400	188	-
SUPER_1	SUPER_1	455157	455345	cluster_22686	mistletoe_SUPER_1_TRASH_000002414	188	-
SUPER_1	SUPER_1	457799	457987	cluster_22686	mistletoe_SUPER_1_TRASH_000002428	188	-
SUPER_1	SUPER_1	460433	460621	cluster_22686	mistletoe_SUPER_1_TRASH_000002442	188	-
SUPER_1	SUPER_1	463072	463260	cluster_22686	mistletoe_SUPER_1_TRASH_000002456	188	-
SUPER_1	SUPER_1	465714	465902	cluster_22686	mistletoe_SUPER_1_TRASH_000002470	188	-
SUPER_1	SUPER_1	468357	468545	cluster_22686	mistletoe_SUPER_1_TRASH_000002484	188	-
SUPER_1	SUPER_1	470991	471179	cluster_22686	mistletoe_SUPER_1_TRASH_000002498	188	-
SUPER_1	SUPER_1	473625	473813	cluster_22686	mistletoe_SUPER_1_TRASH_000002512	188	-
SUPER_1	SUPER_1	476268	476456	cluster_22686	mistletoe_SUPER_1_TRASH_000002526	188	-
SUPER_1	SUPER_1	478902	479090	cluster_22686	mistletoe_SUPER_1_TRASH_000002540	188	-
SUPER_1	SUPER_1	481544	481732	cluster_22686	mistletoe_SUPER_1_TRASH_000002554	188	-
SUPER_1	SUPER_1	484178	484366	cluster_22686	mistletoe_SUPER_1_TRASH_000002568	188	-
SUPER_1	SUPER_1	486820	487008	cluster_22686	mistletoe_SUPER_1_TRASH_000002582	188	-
SUPER_1	SUPER_1	489457	489645	cluster_22686	mistletoe_SUPER_1_TRASH_000002596	188	-
SUPER_1	SUPER_1	492100	492288	cluster_22686	mistletoe_SUPER_1_TRASH_000002610	188	-
SUPER_1	SUPER_1	494734	494922	cluster_22686	mistletoe_SUPER_1_TRASH_000002624	188	-
SUPER_1	SUPER_1	497376	497564	cluster_22686	mistletoe_SUPER_1_TRASH_000002638	188	-
SUPER_1	SUPER_1	500010	500198	cluster_22686	mistletoe_SUPER_1_TRASH_000002652	188	-
SUPER_1	SUPER_1	502652	502840	cluster_22686	mistletoe_SUPER_1_TRASH_000002666	188	-
SUPER_1	SUPER_1	505287	505475	cluster_22686	mistletoe_SUPER_1_TRASH_000002680	188	-
SUPER_1	SUPER_1	507930	508118	cluster_22686	mistletoe_SUPER_1_TRASH_000002694	188	-
SUPER_1	SUPER_1	510575	510763	cluster_22686	mistletoe_SUPER_1_TRASH_000002708	188	-
SUPER_1	SUPER_1	513219	513407	cluster_22686	mistletoe_SUPER_1_TRASH_000002722	188	-
SUPER_1	SUPER_1	515864	516052	cluster_22686	mistletoe_SUPER_1_TRASH_000002736	188	-
SUPER_1	SUPER_1	1749	1937	cluster_22687	mistletoe_SUPER_1_TRASH_000000010	188	-
SUPER_1	SUPER_1	4388	4576	cluster_22687	mistletoe_SUPER_1_TRASH_000000024	188	-
SUPER_1	SUPER_1	7030	7218	cluster_22687	mistletoe_SUPER_1_TRASH_000000038	188	-
SUPER_1	SUPER_1	9669	9857	cluster_22687	mistletoe_SUPER_1_TRASH_000000052	188	-
SUPER_1	SUPER_1	12312	12500	cluster_22687	mistletoe_SUPER_1_TRASH_000000066	188	-
SUPER_1	SUPER_1	14951	15139	cluster_22687	mistletoe_SUPER_1_TRASH_000000080	188	-
SUPER_1	SUPER_1	17593	17781	cluster_22687	mistletoe_SUPER_1_TRASH_000000094	188	-
SUPER_1	SUPER_1	20234	20422	cluster_22687	mistletoe_SUPER_1_TRASH_000000108	188	-
SUPER_1	SUPER_1	22873	23061	cluster_22687	mistletoe_SUPER_1_TRASH_000000122	188	-
SUPER_1	SUPER_1	25513	25701	cluster_22687	mistletoe_SUPER_1_TRASH_000000136	188	-
SUPER_1	SUPER_1	28155	28343	cluster_22687	mistletoe_SUPER_1_TRASH_000000150	188	-
SUPER_1	SUPER_1	30796	30984	cluster_22687	mistletoe_SUPER_1_TRASH_000000164	188	-
SUPER_1	SUPER_1	33438	33626	cluster_22687	mistletoe_SUPER_1_TRASH_000000178	188	-
SUPER_1	SUPER_1	36079	36267	cluster_22687	mistletoe_SUPER_1_TRASH_000000192	188	-
SUPER_1	SUPER_1	38720	38908	cluster_22687	mistletoe_SUPER_1_TRASH_000000206	188	-
SUPER_1	SUPER_1	41362	41550	cluster_22687	mistletoe_SUPER_1_TRASH_000000220	188	-
SUPER_1	SUPER_1	44004	44192	cluster_22687	mistletoe_SUPER_1_TRASH_000000234	188	-
SUPER_1	SUPER_1	46645	46833	cluster_22687	mistletoe_SUPER_1_TRASH_000000248	188	-
SUPER_1	SUPER_1	49286	49474	cluster_22687	mistletoe_SUPER_1_TRASH_000000262	188	-
SUPER_1	SUPER_1	51920	52108	cluster_22687	mistletoe_SUPER_1_TRASH_000000276	188	-
SUPER_1	SUPER_1	54559	54747	cluster_22687	mistletoe_SUPER_1_TRASH_000000290	188	-
SUPER_1	SUPER_1	57198	57386	cluster_22687	mistletoe_SUPER_1_TRASH_000000304	188	-
SUPER_1	SUPER_1	59839	60027	cluster_22687	mistletoe_SUPER_1_TRASH_000000318	188	-
SUPER_1	SUPER_1	62480	62668	cluster_22687	mistletoe_SUPER_1_TRASH_000000332	188	-
SUPER_1	SUPER_1	65120	65308	cluster_22687	mistletoe_SUPER_1_TRASH_000000346	188	-
SUPER_1	SUPER_1	67759	67947	cluster_22687	mistletoe_SUPER_1_TRASH_000000360	188	-
SUPER_1	SUPER_1	70399	70587	cluster_22687	mistletoe_SUPER_1_TRASH_000000374	188	-
SUPER_1	SUPER_1	73040	73228	cluster_22687	mistletoe_SUPER_1_TRASH_000000388	188	-
SUPER_1	SUPER_1	75680	75868	cluster_22687	mistletoe_SUPER_1_TRASH_000000402	188	-
SUPER_1	SUPER_1	78320	78508	cluster_22687	mistletoe_SUPER_1_TRASH_000000416	188	-
SUPER_1	SUPER_1	80961	81149	cluster_22687	mistletoe_SUPER_1_TRASH_000000430	188	-
SUPER_1	SUPER_1	83602	83790	cluster_22687	mistletoe_SUPER_1_TRASH_000000444	188	-
SUPER_1	SUPER_1	86242	86430	cluster_22687	mistletoe_SUPER_1_TRASH_000000458	188	-
SUPER_1	SUPER_1	88881	89069	cluster_22687	mistletoe_SUPER_1_TRASH_000000472	188	-
SUPER_1	SUPER_1	91520	91708	cluster_22687	mistletoe_SUPER_1_TRASH_000000486	188	-
SUPER_1	SUPER_1	94161	94349	cluster_22687	mistletoe_SUPER_1_TRASH_000000500	188	-
SUPER_1	SUPER_1	96802	96990	cluster_22687	mistletoe_SUPER_1_TRASH_000000514	188	-
SUPER_1	SUPER_1	99442	99630	cluster_22687	mistletoe_SUPER_1_TRASH_000000528	188	-
SUPER_1	SUPER_1	102081	102269	cluster_22687	mistletoe_SUPER_1_TRASH_000000542	188	-
SUPER_1	SUPER_1	104721	104909	cluster_22687	mistletoe_SUPER_1_TRASH_000000556	188	-
SUPER_1	SUPER_1	107362	107550	cluster_22687	mistletoe_SUPER_1_TRASH_000000570	188	-
SUPER_1	SUPER_1	110002	110190	cluster_22687	mistletoe_SUPER_1_TRASH_000000584	188	-
SUPER_1	SUPER_1	112642	112830	cluster_22687	mistletoe_SUPER_1_TRASH_000000598	188	-
SUPER_1	SUPER_1	115283	115471	cluster_22687	mistletoe_SUPER_1_TRASH_000000612	188	-
SUPER_1	SUPER_1	117923	118111	cluster_22687	mistletoe_SUPER_1_TRASH_000000626	188	-
SUPER_1	SUPER_1	120563	120751	cluster_22687	mistletoe_SUPER_1_TRASH_000000640	188	-
SUPER_1	SUPER_1	123205	123393	cluster_22687	mistletoe_SUPER_1_TRASH_000000654	188	-
SUPER_1	SUPER_1	125845	126033	cluster_22687	mistletoe_SUPER_1_TRASH_000000668	188	-
SUPER_1	SUPER_1	128484	128672	cluster_22687	mistletoe_SUPER_1_TRASH_000000682	188	-
SUPER_1	SUPER_1	131124	131312	cluster_22687	mistletoe_SUPER_1_TRASH_000000696	188	-
SUPER_1	SUPER_1	133763	133951	cluster_22687	mistletoe_SUPER_1_TRASH_000000710	188	-
SUPER_1	SUPER_1	136403	136591	cluster_22687	mistletoe_SUPER_1_TRASH_000000724	188	-
SUPER_1	SUPER_1	139042	139230	cluster_22687	mistletoe_SUPER_1_TRASH_000000738	188	-
SUPER_1	SUPER_1	141682	141870	cluster_22687	mistletoe_SUPER_1_TRASH_000000752	188	-
SUPER_1	SUPER_1	144321	144509	cluster_22687	mistletoe_SUPER_1_TRASH_000000766	188	-
SUPER_1	SUPER_1	146962	147150	cluster_22687	mistletoe_SUPER_1_TRASH_000000780	188	-
SUPER_1	SUPER_1	149601	149789	cluster_22687	mistletoe_SUPER_1_TRASH_000000794	188	-
SUPER_1	SUPER_1	152240	152428	cluster_22687	mistletoe_SUPER_1_TRASH_000000808	188	-
SUPER_1	SUPER_1	154881	155069	cluster_22687	mistletoe_SUPER_1_TRASH_000000822	188	-
SUPER_1	SUPER_1	157524	157712	cluster_22687	mistletoe_SUPER_1_TRASH_000000836	188	-
SUPER_1	SUPER_1	160165	160353	cluster_22687	mistletoe_SUPER_1_TRASH_000000850	188	-
SUPER_1	SUPER_1	162811	162999	cluster_22687	mistletoe_SUPER_1_TRASH_000000864	188	-
SUPER_1	SUPER_1	165452	165640	cluster_22687	mistletoe_SUPER_1_TRASH_000000878	188	-
SUPER_1	SUPER_1	168093	168281	cluster_22687	mistletoe_SUPER_1_TRASH_000000892	188	-
SUPER_1	SUPER_1	170734	170922	cluster_22687	mistletoe_SUPER_1_TRASH_000000906	188	-
SUPER_1	SUPER_1	173373	173561	cluster_22687	mistletoe_SUPER_1_TRASH_000000920	188	-
SUPER_1	SUPER_1	176012	176200	cluster_22687	mistletoe_SUPER_1_TRASH_000000934	188	-
SUPER_1	SUPER_1	178652	178840	cluster_22687	mistletoe_SUPER_1_TRASH_000000948	188	-
SUPER_1	SUPER_1	181292	181480	cluster_22687	mistletoe_SUPER_1_TRASH_000000962	188	-
SUPER_1	SUPER_1	183932	184120	cluster_22687	mistletoe_SUPER_1_TRASH_000000976	188	-
SUPER_1	SUPER_1	186572	186760	cluster_22687	mistletoe_SUPER_1_TRASH_000000990	188	-
SUPER_1	SUPER_1	189212	189400	cluster_22687	mistletoe_SUPER_1_TRASH_000001004	188	-
SUPER_1	SUPER_1	191851	192039	cluster_22687	mistletoe_SUPER_1_TRASH_000001018	188	-
SUPER_1	SUPER_1	194490	194678	cluster_22687	mistletoe_SUPER_1_TRASH_000001032	188	-
SUPER_1	SUPER_1	197129	197317	cluster_22687	mistletoe_SUPER_1_TRASH_000001046	188	-
SUPER_1	SUPER_1	199768	199956	cluster_22687	mistletoe_SUPER_1_TRASH_000001060	188	-
SUPER_1	SUPER_1	202407	202595	cluster_22687	mistletoe_SUPER_1_TRASH_000001074	188	-
SUPER_1	SUPER_1	205046	205234	cluster_22687	mistletoe_SUPER_1_TRASH_000001088	188	-
SUPER_1	SUPER_1	207685	207873	cluster_22687	mistletoe_SUPER_1_TRASH_000001102	188	-
SUPER_1	SUPER_1	210324	210512	cluster_22687	mistletoe_SUPER_1_TRASH_000001116	188	-
SUPER_1	SUPER_1	212966	213154	cluster_22687	mistletoe_SUPER_1_TRASH_000001130	188	-
SUPER_1	SUPER_1	215606	215794	cluster_22687	mistletoe_SUPER_1_TRASH_000001144	188	-
SUPER_1	SUPER_1	218249	218437	cluster_22687	mistletoe_SUPER_1_TRASH_000001158	188	-
SUPER_1	SUPER_1	220889	221077	cluster_22687	mistletoe_SUPER_1_TRASH_000001172	188	-
SUPER_1	SUPER_1	223530	223718	cluster_22687	mistletoe_SUPER_1_TRASH_000001186	188	-
SUPER_1	SUPER_1	226173	226361	cluster_22687	mistletoe_SUPER_1_TRASH_000001200	188	-
SUPER_1	SUPER_1	228814	229002	cluster_22687	mistletoe_SUPER_1_TRASH_000001214	188	-
SUPER_1	SUPER_1	231456	231644	cluster_22687	mistletoe_SUPER_1_TRASH_000001228	188	-
SUPER_1	SUPER_1	234096	234284	cluster_22687	mistletoe_SUPER_1_TRASH_000001242	188	-
SUPER_1	SUPER_1	236736	236924	cluster_22687	mistletoe_SUPER_1_TRASH_000001256	188	-
SUPER_1	SUPER_1	239376	239564	cluster_22687	mistletoe_SUPER_1_TRASH_000001270	188	-
SUPER_1	SUPER_1	242016	242204	cluster_22687	mistletoe_SUPER_1_TRASH_000001284	188	-
SUPER_1	SUPER_1	244657	244845	cluster_22687	mistletoe_SUPER_1_TRASH_000001298	188	-
SUPER_1	SUPER_1	247298	247486	cluster_22687	mistletoe_SUPER_1_TRASH_000001312	188	-
SUPER_1	SUPER_1	249940	250128	cluster_22687	mistletoe_SUPER_1_TRASH_000001326	188	-
SUPER_1	SUPER_1	252580	252768	cluster_22687	mistletoe_SUPER_1_TRASH_000001340	188	-
SUPER_1	SUPER_1	255219	255407	cluster_22687	mistletoe_SUPER_1_TRASH_000001354	188	-
SUPER_1	SUPER_1	257858	258046	cluster_22687	mistletoe_SUPER_1_TRASH_000001368	188	-
SUPER_1	SUPER_1	260497	260685	cluster_22687	mistletoe_SUPER_1_TRASH_000001382	188	-
SUPER_1	SUPER_1	263137	263325	cluster_22687	mistletoe_SUPER_1_TRASH_000001396	188	-
SUPER_1	SUPER_1	265777	265965	cluster_22687	mistletoe_SUPER_1_TRASH_000001410	188	-
SUPER_1	SUPER_1	268417	268605	cluster_22687	mistletoe_SUPER_1_TRASH_000001424	188	-
SUPER_1	SUPER_1	271057	271245	cluster_22687	mistletoe_SUPER_1_TRASH_000001438	188	-
SUPER_1	SUPER_1	273698	273886	cluster_22687	mistletoe_SUPER_1_TRASH_000001452	188	-
SUPER_1	SUPER_1	276339	276527	cluster_22687	mistletoe_SUPER_1_TRASH_000001466	188	-
SUPER_1	SUPER_1	278979	279167	cluster_22687	mistletoe_SUPER_1_TRASH_000001480	188	-
SUPER_1	SUPER_1	281619	281807	cluster_22687	mistletoe_SUPER_1_TRASH_000001494	188	-
SUPER_1	SUPER_1	284259	284447	cluster_22687	mistletoe_SUPER_1_TRASH_000001508	188	-
SUPER_1	SUPER_1	286898	287086	cluster_22687	mistletoe_SUPER_1_TRASH_000001522	188	-
SUPER_1	SUPER_1	289538	289726	cluster_22687	mistletoe_SUPER_1_TRASH_000001536	188	-
SUPER_1	SUPER_1	292182	292370	cluster_22687	mistletoe_SUPER_1_TRASH_000001550	188	-
SUPER_1	SUPER_1	294823	295011	cluster_22687	mistletoe_SUPER_1_TRASH_000001564	188	-
SUPER_1	SUPER_1	297464	297652	cluster_22687	mistletoe_SUPER_1_TRASH_000001578	188	-
SUPER_1	SUPER_1	300105	300293	cluster_22687	mistletoe_SUPER_1_TRASH_000001592	188	-
SUPER_1	SUPER_1	302745	302933	cluster_22687	mistletoe_SUPER_1_TRASH_000001606	188	-
SUPER_1	SUPER_1	305388	305576	cluster_22687	mistletoe_SUPER_1_TRASH_000001620	188	-
SUPER_1	SUPER_1	308028	308216	cluster_22687	mistletoe_SUPER_1_TRASH_000001634	188	-
SUPER_1	SUPER_1	310668	310856	cluster_22687	mistletoe_SUPER_1_TRASH_000001648	188	-
SUPER_1	SUPER_1	313308	313496	cluster_22687	mistletoe_SUPER_1_TRASH_000001662	188	-
SUPER_1	SUPER_1	315948	316136	cluster_22687	mistletoe_SUPER_1_TRASH_000001676	188	-
SUPER_1	SUPER_1	318587	318775	cluster_22687	mistletoe_SUPER_1_TRASH_000001690	188	-
SUPER_1	SUPER_1	321227	321415	cluster_22687	mistletoe_SUPER_1_TRASH_000001704	188	-
SUPER_1	SUPER_1	323867	324055	cluster_22687	mistletoe_SUPER_1_TRASH_000001718	188	-
SUPER_1	SUPER_1	326506	326694	cluster_22687	mistletoe_SUPER_1_TRASH_000001732	188	-
SUPER_1	SUPER_1	329147	329335	cluster_22687	mistletoe_SUPER_1_TRASH_000001746	188	-
SUPER_1	SUPER_1	331788	331976	cluster_22687	mistletoe_SUPER_1_TRASH_000001760	188	-
